experiment,seed,model,feature_tier,split,sample_per_file,data_hash,feature_hash,split_hash,n_train,n_test,n_features,label,precision,recall,f1,support
advanced_core_s7,7,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,DoS_Slowloris,0.0035746201966041107,0.06349206349206349,0.00676818950930626,63
advanced_core_s7,7,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,FTP-Patator,0.11258083480305703,0.8454746136865342,0.1987029831387808,453
advanced_core_s7,7,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,Port_Scan,0.9878460207612457,0.98947231609046,0.9886584996320505,23082
advanced_core_s7,7,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,SSH-Patator,0.08151779230210603,1.0,0.15074702031223772,449
advanced_core_s7,7,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,Web_Brute_Force,0.00674432863274065,1.0,0.013398294762484775,22
advanced_core_s7,7,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,Web_SQL_Injection,0.0011909487892020642,1.0,0.0023790642347343376,3
advanced_core_s7,7,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,Web_XSS,0.0,0.0,0.0,6
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,Benign,0.994370149036184,0.9909158032342403,0.9926399708993907,165232
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,Botnet_ARES,0.0,0.0,0.0,0
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,DDoS_LOIT,1.0,1.0,1.0,156
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,DoS_GoldenEye,0.2564102564102564,0.5208333333333334,0.3436426116838488,96
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,DoS_Hulk,0.9630473548642758,0.9901201874108779,0.9763961430293291,9818
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,DoS_Slowhttptest,0.2787878787878788,0.5227272727272727,0.36363636363636365,176
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,DoS_Slowloris,0.0,0.0,0.0,63
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,FTP-Patator,0.3357142857142857,0.31125827814569534,0.3230240549828179,453
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,Port_Scan,0.9996962332928311,0.9980504289056408,0.998872653167411,23082
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,SSH-Patator,0.2153846153846154,0.031180400890868598,0.054474708171206226,449
