feature,importance,importance_std,explain_sample_size,permutation_repeats,task,method,experiment,seed,model,feature_tier,split,sample_per_file,data_hash,feature_hash,split_hash,n_train,n_test,n_features
bwd_packets_rate,0.00020188243255409022,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
fwd_packets_rate,0.00020188243255409022,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
down_up_rate,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
avg_fwd_bytes_per_bulk,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
avg_fwd_packets_per_bulk,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
avg_fwd_bulk_rate,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
avg_bwd_bytes_per_bulk,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
avg_bwd_packets_bulk_rate,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
avg_bwd_bulk_rate,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
fwd_bulk_state_count,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
fwd_bulk_total_size,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
fwd_bulk_per_packet,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
fwd_bulk_duration,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
bwd_bulk_state_count,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
bwd_bulk_total_size,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
bwd_bulk_per_packet,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
bwd_bulk_duration,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
fin_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
psh_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
urg_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
ece_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
syn_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
ack_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
cwr_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
rst_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
fwd_fin_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
fwd_psh_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
fwd_urg_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
fwd_ece_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
fwd_syn_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
fwd_ack_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
fwd_cwr_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
fwd_rst_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
bwd_fin_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
bwd_psh_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
bwd_urg_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
bwd_ece_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
bwd_syn_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
bwd_ack_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
bwd_cwr_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
bwd_rst_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
packets_IAT_mean,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
packet_IAT_std,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
packet_IAT_max,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
packet_IAT_min,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
packet_IAT_total,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
fwd_packets_IAT_mean,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
fwd_packets_IAT_std,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
fwd_packets_IAT_max,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
fwd_packets_IAT_min,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
fwd_packets_IAT_total,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
bwd_packets_IAT_mean,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
bwd_packets_IAT_std,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
bwd_packets_IAT_max,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
bwd_packets_IAT_min,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
bwd_packets_IAT_total,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
subflow_fwd_packets,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
subflow_bwd_packets,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
subflow_fwd_bytes,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
subflow_bwd_bytes,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
hour,-0.05545578976310678,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115
duration,0.9101039189553038,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
packets_count,0.47220363272776017,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
fwd_packets_count,1.5251647439523548,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
bwd_packets_count,0.312948899869827,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
total_payload_bytes,0.23416145485325368,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
fwd_total_payload_bytes,8.990421992516099,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
bwd_total_payload_bytes,0.24642455210272235,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
payload_bytes_max,2.2069521013571576,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
payload_bytes_min,0.04182647533014052,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
payload_bytes_mean,1.0691665197161875,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
payload_bytes_std,0.11709552901913384,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
payload_bytes_variance,19.647180618738115,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
fwd_payload_bytes_max,2.2069521013571576,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
fwd_payload_bytes_min,0.04182647533014052,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
fwd_payload_bytes_mean,1.0691665197161875,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
fwd_payload_bytes_std,0.11709552901913384,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
fwd_payload_bytes_variance,0.3898689137832318,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
bwd_payload_bytes_max,2.2069521013571576,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
bwd_payload_bytes_min,0.04182647533014052,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
bwd_payload_bytes_mean,1.0691665197161875,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
bwd_payload_bytes_std,0.11709552901913384,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
bwd_payload_bytes_variance,4.144090244720279,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
total_header_bytes,0.48546744448390333,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
max_header_bytes,5.888251928048096,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
min_header_bytes,6.470283798952512,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
mean_header_bytes,2.7459543408828395,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
std_header_bytes,3.4913494445965014,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
fwd_total_header_bytes,0.9512185955060732,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
fwd_max_header_bytes,17.6673831879304,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
fwd_min_header_bytes,6.91648949060866,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
fwd_mean_header_bytes,7.655467557724709,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
fwd_std_header_bytes,1.3834576777840055,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
bwd_total_header_bytes,1.6041384486826724,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
bwd_max_header_bytes,18.94032978865656,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
bwd_min_header_bytes,5.7623709946182045,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
bwd_mean_header_bytes,6.573396663508973,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
bwd_std_header_bytes,4.1558536466659906,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
fwd_avg_segment_size,0.7679301957650299,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
bwd_avg_segment_size,5.679336874378419,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
avg_segment_size,1.0691665200840819,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
fwd_init_win_bytes,0.2881402843693612,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
bwd_init_win_bytes,0.807726976502548,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
active_min,0.27400700320975746,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
active_max,0.27512228007047723,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
active_mean,0.24408815590593017,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
active_std,0.4069933667371794,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
idle_min,1.3351570538792774,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
idle_max,2.4538900703904356,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
idle_mean,0.03395180427685879,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
idle_std,0.2339575028646655,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
bytes_rate,17.320397213823163,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
fwd_bytes_rate,15.924871253885204,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
bwd_bytes_rate,8.351992947320513,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
packets_rate,0.02949669922601754,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
bwd_packets_rate,0.04191357895706316,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
fwd_packets_rate,0.0071891050426219705,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
down_up_rate,0.7323383051810828,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
avg_fwd_bytes_per_bulk,3.877621807798894,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
avg_fwd_packets_per_bulk,0.7025263629814208,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
avg_fwd_bulk_rate,0.014477863054015067,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
avg_bwd_bytes_per_bulk,7.077871144683394,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
avg_bwd_packets_bulk_rate,17.11037701611721,,361363,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115
